Date,NIFTY50_Index,Log_Return_pct,Realized_Vol,GARCH_Forecast_Vol,GARCHX_Forecast_Vol,Sentiment_Raw,Sentiment_Rolled,Sentiment_Lagged,Has_Real_News,Sentiment_Label,Position_Size,Strategy_Return,Benchmark_Return,Strategy_Value,Benchmark_Value,High_Vol_Flag,Risk_Regime,mu,nu,pi,fuzzy_sentiment,fuzzy_index_5d,return,exposure_fuzzy,exposure_baseline,return_fuzzy,return_baseline,cumulative_fuzzy,cumulative_baseline
2022-08-11,1872.799765,0.0074477137356887,0.4836369028911993,1.8332879278472265,1.9112731645662973,0.0923682078719139,0.0923682078719139,-0.3747723586857318,1,Neutral,1.0,0.0052133996149821,0.0074477137356887,96154.72364786507,99779.18517900528,0,Low Risk,0.4969167936568806,0.5030832063431194,0.0,-0.0061664126862388535,0.021513018975150865,0.0074477137356887,1.0,1.0,0.0074477137356887,0.0074477137356887,0.09129837372053627,0.011462161459452537
2022-08-12,1864.9772414500003,-0.0041856616685414,0.5418154656038986,1.8205319770405457,1.912816074879878,0.1937580108642578,0.1937580108642578,0.0923682078719139,1,Positive,1.0,-0.0041856616685414,-0.0041856616685414,95752.252506843,99361.54326828322,0,Low Risk,0.4902465037562238,0.5097534962437761,1.1102230246251565e-16,-0.019506992487552274,0.018355050911853465,-0.0041856616685414,0.9999999999999999,1.0,-0.0041856616685413996,-0.0041856616685414,0.08711271205199488,0.007276499790911137
2022-08-16,1877.03624575,0.0064452178413096,0.5614983004610999,1.8543084071687803,1.8704642738598969,0.1937580108642578,0.1954517364501953,0.1954517364501953,1,Positive,1.0,0.0064452178413096,0.0064452178413096,96369.39663304572,100001.950059696,0,Low Risk,0.49011033027188006,0.50988966972812,0.0,-0.01977933945623994,0.014353245047010865,0.0064452178413096,1.0,1.0,0.0064452178413096,0.0064452178413096,0.09355792989330447,0.013721717632220735
2022-08-17,1898.0289825,0.011121902205465,0.6938305584167794,1.7989445704539768,1.7606571981733563,-0.6252450942993164,-0.0781138737996419,0.1954517364501953,1,Neutral,0.7,0.011121902205465,0.011121902205465,97441.20763799812,101114.16196861576,0,Low Risk,0.5023874953441512,0.4976125046558487,1.1102230246251565e-16,0.004774990688302449,0.003586346198162816,0.011121902205465,0.9999999999999999,1.0,0.011121902205464999,0.011121902205465,0.10467983209876947,0.024843619837685738
2022-08-18,1897.8644883,-8.666955559645299e-05,0.6168123181281103,1.9398334074628971,1.8971974552885456,0.4101144503802061,0.0439432072453201,-0.0781138737996419,1,Neutral,1.0,-6.066868891751709e-05,-8.666955559645299e-05,97435.29600768418,101105.39844913344,0,Low Risk,0.4990012984261872,0.5009987015738129,0.0,-0.001997403147625698,-0.008535031417870865,-8.666955559645299e-05,1.0,1.0,-8.666955559645299e-05,-8.666955559645299e-05,0.10459316254317301,0.024756950282089286
2022-08-19,1872.07052465,-0.0136842497667088,0.961760329575109,1.7774465045895147,1.6207250824078916,0.4101144503802061,-0.0059950606276591,0.0439432072453201,1,Neutral,0.7,-0.0136842497667088,-0.0136842497667088,96101.96708102182,99721.84692399284,0,Low Risk,0.5000500274406944,0.4999499725593056,0.0,0.00010005488138875585,-0.0072817379043453425,-0.0136842497667088,1.0,1.0,-0.0136842497667088,-0.0136842497667088,0.0909089127764642,0.011072700515380486
2022-08-22,1841.6635208,-0.016375800198568,1.213488063947618,2.308030237235274,2.308030237235274,0.4101144503802061,-0.0427410459766784,-0.0427410459766784,1,Neutral,0.0,-0.0114630601389976,-0.016375800198568,95000.3444528961,98088.82188333337,1,High Risk,0.5009577557109968,0.4990422442890033,0.0,0.0019155114219934766,-0.002997237122436192,-0.016375800198568,1.0,1.0,-0.016375800198568,-0.016375800198568,0.0745331125778962,-0.005303099683187516
2022-08-23,1855.2195114499996,0.0073337735004879,1.2304245982191768,2.526434780468043,1.964757813813487,0.4101144503802061,-0.0427410459766784,-0.0427410459766784,1,Neutral,0.7,0.0,0.0073337735004879,95000.3444528961,98808.18308595545,0,Low Risk,0.5009577557109968,0.4990422442890033,0.0,0.0019155114219934766,0.0013417330532104913,0.0073337735004879,1.0,1.0,0.0073337735004879,0.0073337735004879,0.0818668860783841,0.0020306738173003847
2022-08-24,1852.32173305,-0.0015631809865187,0.9909864913495856,1.90024285483069,1.90024285483069,0.4101144503802061,0.2485109781846404,-0.0427410459766784,1,Positive,1.0,-0.0010942266905631,-0.0015631809865187,94896.39254038304,98653.728012843,0,Low Risk,0.48542584680790724,0.5145741531920929,0.0,-0.02914830638418564,-0.005442926361287127,-0.0015631809865187,1.0,1.0,-0.0015631809865187,-0.0015631809865187,0.08030370509186541,0.0004674928307816847
2022-08-25,1844.3315017499997,-0.0043229609248844,0.9573494483019872,1.7953753961500871,1.6815677540872116,-0.0258648972958326,0.030521304346621,0.2485109781846404,1,Neutral,1.0,-0.0043229609248844,-0.0043229609248844,94486.15914351844,98227.2518015493,0,Low Risk,0.4994234242587258,0.5005765757412741,0.0,-0.001153151482548298,-0.005274076028271646,-0.0043229609248844,1.0,1.0,-0.0043229609248844,-0.0043229609248844,0.075980744166981,-0.003855468094102715
2022-08-26,1853.3174911499996,0.004860389456763,0.930636800949562,1.8546587929976344,1.897849066194995,-0.0258648972958326,0.030521304346621,0.030521304346621,1,Neutral,1.0,0.004860389456763,0.004860389456763,94945.39867522963,98704.67450057236,0,Low Risk,0.4994234242587258,0.5005765757412741,0.0,-0.001153151482548298,-0.005524717301059057,0.004860389456763,1.0,1.0,0.004860389456763,0.004860389456763,0.080841133623744,0.0010049213626602852
2022-08-29,1837.3969924,-0.0086273796415078,0.6555435530963486,1.7706783964293278,1.7706783964293278,-0.0258648972958326,0.0225128242745996,0.0225128242745996,1,Neutral,1.0,-0.0086273796415078,-0.0086273796415078,94126.26867564413,97853.11180126447,0,Low Risk,0.49963522886990963,0.5003647711300903,1.1102230246251565e-16,-0.0007295422601806266,-0.006053728037493878,-0.0086273796415078,0.9999999999999999,1.0,-0.008627379641507798,-0.0086273796415078,0.0722137539822362,-0.007622458278847514
