Date,Price,log_return,headlines,pos_score,neg_score,neu_score
2019-03-11,11168.0498046875,0.0119486828487988,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-12,11301.2001953125,0.0118519264539069,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-13,11341.7001953125,0.0035772840485137,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-14,11343.25,0.0001366372574386,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-15,11426.849609375,0.0073429617299341,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-18,11462.2001953125,0.0030888668901587,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-19,11532.400390625,0.0061058171586395,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-20,11521.0498046875,-0.0009847191425605,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-22,11456.900390625,-0.0055835773146963,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-25,11354.25,-0.0090000795022271,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-26,11483.25,0.0112973286932164,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-27,11445.0498046875,-0.0033321468214628,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-03-28,11570.0,0.0108582361558709,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-01,11669.150390625,0.0085330995827254,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-02,11713.2001953125,0.0037677868730356,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-03,11643.9501953125,-0.0059296790704819,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-04,11598.0,-0.0039540791366154,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-05,11665.9501953125,0.0058416896509144,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-08,11604.5,-0.0052814051841508,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-09,11671.9501953125,0.005795590267793,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-10,11584.2998046875,-0.0075378279508354,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-11,11596.7001953125,0.0010698754849078,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-12,11643.4501953125,0.0040232151920854,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-15,11690.349609375,0.0040198748262654,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-16,11787.150390625,0.008246306446581,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-18,11752.7998046875,-0.00291849473211,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-22,11594.4501953125,-0.013564941266796,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-23,11575.9501953125,-0.0015968652780555,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-24,11726.150390625,0.0128917369476169,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-25,11641.7998046875,-0.0072193711121506,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-26,11754.650390625,0.009646887469961,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-04-30,11748.150390625,-0.0005531255807526,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-02,11724.75,-0.0019938224921164,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-03,11712.25,-0.00106668952385,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-06,11598.25,-0.0097810779570294,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-07,11497.900390625,-0.0086897806903779,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-08,11359.4501953125,-0.0121144301503351,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-09,11301.7998046875,-0.0050880260352891,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-10,11278.900390625,-0.0020282295690185,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-13,11148.2001953125,-0.011655690801341,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-14,11222.0498046875,0.0066025080321108,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-15,11157.0,-0.0058134718372332,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-16,11257.099609375,0.0089319023833083,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-17,11407.150390625,0.0132413800291101,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-20,11828.25,0.0362503520301784,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-21,11709.099609375,-0.0101244541453482,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-22,11737.900390625,0.0024566721316128,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-23,11657.0498046875,-0.0069118255980392,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-24,11844.099609375,0.0159186898748304,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-27,11924.75,0.0067862518773673,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-28,11928.75,0.0003353805552639,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-29,11861.099609375,-0.0056873476786873,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-30,11945.900390625,0.0071240509010948,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-05-31,11922.7998046875,-0.001935638971628,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-03,12088.5498046875,0.0138061904475292,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-04,12021.650390625,-0.0055494840533033,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-06,11843.75,-0.0149089211116321,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-07,11870.650390625,0.0022686976453037,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-10,11922.7001953125,0.0043751625083482,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-11,11965.599609375,0.0035916712809597,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-12,11906.2001953125,-0.0049765444699523,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-13,11914.0498046875,0.0006590703001973,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-14,11823.2998046875,-0.0076462152373002,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-17,11672.150390625,-0.0128664484379438,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-18,11691.5,0.0016563861789982,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-19,11691.4501953125,-4.259914774167141e-06,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-20,11831.75,0.0119287739074267,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-21,11724.099609375,-0.0091400770377047,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-24,11699.650390625,-0.0020875587921609,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-25,11796.4501953125,0.0082396950931069,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-26,11847.5498046875,0.0043224233576614,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-27,11841.5498046875,-0.0005065621089227,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-06-28,11788.849609375,-0.004460380187531,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-01,11865.599609375,0.0064892882200805,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-02,11910.2998046875,0.0037601309797355,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-03,11916.75,0.0005414178862205,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-04,11946.75,0.0025143014062712,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-05,11811.150390625,-0.0114152412136924,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-08,11558.599609375,-0.0216143187984928,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-09,11555.900390625,-0.000233551992236,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-10,11498.900390625,-0.0049447502653284,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-11,11582.900390625,0.0072784937042869,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-12,11552.5,-0.002628042532973,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-15,11588.349609375,0.0030983856392325,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-16,11662.599609375,0.0063868577322556,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-17,11687.5,0.0021327874810327,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-18,11596.900390625,-0.0077820399135673,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-19,11419.25,-0.015437326885714,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-22,11346.2001953125,-0.0064176244949366,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-23,11331.0498046875,-0.001336175495625,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-24,11271.2998046875,-0.0052870732659151,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-25,11252.150390625,-0.0017003983413219,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-26,11284.2998046875,0.0028531055771835,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-29,11189.2001953125,-0.0084633169752627,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-30,11085.400390625,-0.0093200823653439,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-07-31,11118.0,0.0029364540769757,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-01,10980.0,-0.0124899804498931,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-02,10997.349609375,0.0015788630828991,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-05,10862.599609375,-0.0123286385918026,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-06,10948.25,0.007853965566277,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-07,10855.5,-0.0085077621466028,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-08,11032.4501953125,0.0161690837982416,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-09,11109.650390625,0.0069731873754653,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-13,10925.849609375,-0.0166826297594268,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-14,11029.400390625,0.0094329646972824,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-16,11047.7998046875,0.0016668253365152,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-19,11053.900390625,0.0005520467691192,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-20,11017.0,-0.0033438078514244,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-21,10918.7001953125,-0.0089626008590573,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-22,10741.349609375,-0.0163761903599742,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-23,10829.349609375,0.0081592615346459,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-26,11057.849609375,0.0208805429846769,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-27,11105.349609375,0.0042863913515562,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-28,11046.099609375,-0.0053495498840406,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-29,10948.2998046875,-0.0088932138970112,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-08-30,11023.25,0.006822503346491,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-03,10797.900390625,-0.0206549716202419,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-04,10844.650390625,0.0043201998863098,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-05,10847.900390625,0.000299642034456,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-06,10946.2001953125,0.0090208330367241,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-09,11003.0498046875,0.0051801074294417,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-11,11035.7001953125,0.00296300057966,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-12,10982.7998046875,-0.0048050950254965,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-13,11075.900390625,0.0084412171097482,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-16,11003.5,-0.0065582079983637,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-17,10817.599609375,-0.0170390027633122,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-18,10840.650390625,0.0021285921026311,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-19,10704.7998046875,-0.0126107725834496,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-20,11274.2001953125,0.0518247259951442,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-23,11600.2001953125,0.0285054094215263,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-24,11588.2001953125,-0.001035000333708,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-25,11440.2001953125,-0.0128538704574952,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-26,11571.2001953125,0.011385783826013,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-27,11512.400390625,-0.0050945199509384,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-09-30,11474.4501953125,-0.0033019077276591,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-01,11359.900390625,-0.0100331967125401,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-03,11314.0,-0.0040487479027005,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-04,11174.75,-0.0123841280362274,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-07,11126.400390625,-0.0043360709453904,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-09,11313.2998046875,0.0166583095543536,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-10,11234.5498046875,-0.0069851734480923,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-11,11305.0498046875,0.006255677219734,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-14,11341.150390625,0.0031882272704231,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-15,11428.2998046875,0.0076549797105181,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-16,11464.0,0.0031189722795879,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-17,11586.349609375,0.0106159568508184,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-18,11661.849609375,0.0064951495568105,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-22,11588.349609375,-0.0063225475319826,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-23,11604.099609375,0.0013582008758651,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-24,11582.599609375,-0.0018545120164874,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-25,11583.900390625,0.0001122984698912,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-29,11786.849609375,0.0173682334074765,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-30,11844.099609375,0.0048453501784329,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-10-31,11877.4501953125,0.0028118405572833,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-01,11890.599609375,0.0011064782775295,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-04,11941.2998046875,0.0042548242520918,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-05,11917.2001953125,-0.0020202122992972,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-06,11966.0498046875,0.0040907060383537,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-07,12012.0498046875,0.0038368392142123,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-08,11908.150390625,-0.0086872239057793,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-11,11913.4501953125,0.0004449579074941,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-13,11840.4501953125,-0.0061463783728446,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-14,11872.099609375,0.0026694246816312,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-15,11895.4501953125,0.0019649138125061,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-18,11884.5,-0.0009209603886071,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-19,11940.099609375,0.0046674203321069,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-20,11999.099609375,0.0049291639974579,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-21,11968.400390625,-0.002561738649308,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-22,11914.400390625,-0.0045220903960493,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-25,12073.75,0.0132858891358918,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-26,12037.7001953125,-0.0029902665544935,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-27,12100.7001953125,0.0052199103527662,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-28,12151.150390625,0.0041605293507918,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-11-29,12056.0498046875,-0.0078572552326699,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-02,12048.2001953125,-0.0006513050314763,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-03,11994.2001953125,-0.0044920715009142,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-04,12043.2001953125,0.0040769856204158,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-05,12018.400390625,-0.0020613602474655,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-06,11921.5,-0.0080953486219982,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-09,11937.5,0.0013412131605239,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-10,11856.7998046875,-0.0067831796188954,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-11,11910.150390625,0.0044894843560396,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-12,11971.7998046875,0.0051628573460297,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-13,12086.7001953125,0.0095518227839611,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-16,12053.9501953125,-0.0027132674192033,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-17,12165.0,0.0091705529807056,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-18,12221.650390625,0.0046460249046105,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-19,12259.7001953125,0.0031084751792857,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-20,12271.7998046875,0.0009864549951019,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-23,12262.75,-0.000737719270985,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-24,12214.5498046875,-0.0039383639534341,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-26,12126.5498046875,-0.0072306004913641,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-27,12245.7998046875,0.009785757510884,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-30,12255.849609375,0.0008203370378256,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2019-12-31,12168.4501953125,-0.007156789574995,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-01,12182.5,0.0011539431631088,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-02,12282.2001953125,0.0081505799340132,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-03,12226.650390625,-0.0045330481423355,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-06,11993.0498046875,-0.0192907284731414,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-07,12052.9501953125,0.0049821604032702,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-08,12025.349609375,-0.0022925703434345,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-09,12215.900390625,0.0157215247601045,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-10,12256.7998046875,0.003342455210374,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-13,12329.5498046875,0.0059179352344971,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-14,12362.2998046875,0.0026526987425187,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-15,12343.2998046875,-0.0015381131440847,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-16,12355.5,0.00098791814997,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-17,12352.349609375,-0.0002550113176078,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-20,12224.5498046875,-0.010400087859252,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-21,12169.849609375,-0.0044846594550091,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-22,12106.900390625,-0.0051859791637364,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-23,12180.349609375,0.0060483951593072,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-24,12248.25,0.0055591042118478,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-27,12119.0,-0.0106086006564749,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-28,12055.7998046875,-0.0052286132506335,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
2020-01-29,12129.5,0.0060946462552533,no news,0.03224073350429535,0.07108702510595322,0.8966721892356873
