Date,log_return,mu,nu,pi,exposure_baseline,exposure_fuzzy,return_baseline,return_fuzzy,cumulative_baseline,cumulative_fuzzy
2019-04-12,0.0040232151920854,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0040232151920854,0.0040232151920854,0.07589235846746814,0.07589235846746814
2019-04-15,0.0040198748262654,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0040198748262654,0.0040198748262654,0.07991223329373354,0.07991223329373354
2019-04-16,0.008246306446581,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.008246306446581,0.008246306446581,0.08815853974031454,0.08815853974031454
2019-04-18,-0.00291849473211,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.00291849473211,-0.00291849473211,0.08524004500820453,0.08524004500820453
2019-04-22,-0.013564941266796,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.013564941266796,-0.013564941266796,0.07167510374140854,0.07167510374140854
2019-04-23,-0.0015968652780555,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0015968652780555,-0.0015968652780555,0.07007823846335304,0.07007823846335304
2019-04-24,0.0128917369476169,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0128917369476169,0.0128917369476169,0.08296997541096994,0.08296997541096994
2019-04-25,-0.0072193711121506,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0072193711121506,-0.0072193711121506,0.07575060429881934,0.07575060429881934
2019-04-26,0.009646887469961,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.009646887469961,0.009646887469961,0.08539749176878034,0.08539749176878034
2019-04-30,-0.0005531255807526,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0005531255807526,-0.0005531255807526,0.08484436618802774,0.08484436618802774
2019-05-02,-0.0019938224921164,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0019938224921164,-0.0019938224921164,0.08285054369591134,0.08285054369591134
2019-05-03,-0.00106668952385,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.00106668952385,-0.00106668952385,0.08178385417206134,0.08178385417206134
2019-05-06,-0.0097810779570294,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0097810779570294,-0.0097810779570294,0.07200277621503194,0.07200277621503194
2019-05-07,-0.0086897806903779,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0086897806903779,-0.0086897806903779,0.06331299552465404,0.06331299552465404
2019-05-08,-0.0121144301503351,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0121144301503351,-0.0121144301503351,0.05119856537431894,0.05119856537431894
2019-05-09,-0.0050880260352891,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0050880260352891,-0.0050880260352891,0.04611053933902984,0.04611053933902984
2019-05-10,-0.0020282295690185,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0020282295690185,-0.0020282295690185,0.04408230977001134,0.04408230977001134
2019-05-13,-0.011655690801341,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.011655690801341,-0.011655690801341,0.03242661896867034,0.03242661896867034
2019-05-14,0.0066025080321108,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0066025080321108,0.0066025080321108,0.03902912700078114,0.03902912700078114
2019-05-15,-0.0058134718372332,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0058134718372332,-0.0058134718372332,0.03321565516354794,0.03321565516354794
2019-05-16,0.0089319023833083,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0089319023833083,0.0089319023833083,0.04214755754685624,0.04214755754685624
2019-05-17,0.0132413800291101,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0132413800291101,0.0132413800291101,0.05538893757596634,0.05538893757596634
2019-05-20,0.0362503520301784,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0362503520301784,0.0362503520301784,0.09163928960614474,0.09163928960614474
2019-05-21,-0.0101244541453482,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0101244541453482,-0.0101244541453482,0.08151483546079655,0.08151483546079655
2019-05-22,0.0024566721316128,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0024566721316128,0.0024566721316128,0.08397150759240934,0.08397150759240934
2019-05-23,-0.0069118255980392,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0069118255980392,-0.0069118255980392,0.07705968199437015,0.07705968199437015
2019-05-24,0.0159186898748304,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0159186898748304,0.0159186898748304,0.09297837186920055,0.09297837186920055
2019-05-27,0.0067862518773673,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0067862518773673,0.0067862518773673,0.09976462374656785,0.09976462374656785
2019-05-28,0.0003353805552639,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0003353805552639,0.0003353805552639,0.10010000430183175,0.10010000430183175
2019-05-29,-0.0056873476786873,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0056873476786873,-0.0056873476786873,0.09441265662314445,0.09441265662314445
2019-05-30,0.0071240509010948,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0071240509010948,0.0071240509010948,0.10153670752423925,0.10153670752423925
2019-05-31,-0.001935638971628,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.001935638971628,-0.001935638971628,0.09960106855261125,0.09960106855261125
2019-06-03,0.0138061904475292,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0138061904475292,0.0138061904475292,0.11340725900014045,0.11340725900014045
2019-06-04,-0.0055494840533033,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0055494840533033,-0.0055494840533033,0.10785777494683715,0.10785777494683715
2019-06-06,-0.0149089211116321,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0149089211116321,-0.0149089211116321,0.09294885383520506,0.09294885383520506
2019-06-07,0.0022686976453037,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0022686976453037,0.0022686976453037,0.09521755148050876,0.09521755148050876
2019-06-10,0.0043751625083482,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0043751625083482,0.0043751625083482,0.09959271398885695,0.09959271398885695
2019-06-11,0.0035916712809597,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0035916712809597,0.0035916712809597,0.10318438526981666,0.10318438526981666
2019-06-12,-0.0049765444699523,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0049765444699523,-0.0049765444699523,0.09820784079986436,0.09820784079986436
2019-06-13,0.0006590703001973,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0006590703001973,0.0006590703001973,0.09886691110006166,0.09886691110006166
2019-06-14,-0.0076462152373002,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0076462152373002,-0.0076462152373002,0.09122069586276145,0.09122069586276145
2019-06-17,-0.0128664484379438,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0128664484379438,-0.0128664484379438,0.07835424742481766,0.07835424742481766
2019-06-18,0.0016563861789982,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0016563861789982,0.0016563861789982,0.08001063360381586,0.08001063360381586
2019-06-19,-4.259914774167141e-06,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-4.259914774167141e-06,-4.259914774167141e-06,0.08000637368904169,0.08000637368904169
2019-06-20,0.0119287739074267,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0119287739074267,0.0119287739074267,0.0919351475964684,0.0919351475964684
2019-06-21,-0.0091400770377047,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0091400770377047,-0.0091400770377047,0.0827950705587637,0.0827950705587637
2019-06-24,-0.0020875587921609,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0020875587921609,-0.0020875587921609,0.0807075117666028,0.0807075117666028
2019-06-25,0.0082396950931069,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0082396950931069,0.0082396950931069,0.08894720685970971,0.08894720685970971
2019-06-26,0.0043224233576614,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0043224233576614,0.0043224233576614,0.09326963021737111,0.09326963021737111
2019-06-27,-0.0005065621089227,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0005065621089227,-0.0005065621089227,0.09276306810844841,0.09276306810844841
2019-06-28,-0.004460380187531,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.004460380187531,-0.004460380187531,0.0883026879209174,0.0883026879209174
2019-07-01,0.0064892882200805,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0064892882200805,0.0064892882200805,0.09479197614099791,0.09479197614099791
2019-07-02,0.0037601309797355,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0037601309797355,0.0037601309797355,0.09855210712073341,0.09855210712073341
2019-07-03,0.0005414178862205,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0005414178862205,0.0005414178862205,0.09909352500695391,0.09909352500695391
2019-07-04,0.0025143014062712,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0025143014062712,0.0025143014062712,0.1016078264132251,0.1016078264132251
2019-07-05,-0.0114152412136924,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0114152412136924,-0.0114152412136924,0.0901925851995327,0.0901925851995327
2019-07-08,-0.0216143187984928,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0216143187984928,-0.0216143187984928,0.0685782664010399,0.0685782664010399
2019-07-09,-0.000233551992236,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.000233551992236,-0.000233551992236,0.0683447144088039,0.0683447144088039
2019-07-10,-0.0049447502653284,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0049447502653284,-0.0049447502653284,0.0633999641434755,0.0633999641434755
2019-07-11,0.0072784937042869,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0072784937042869,0.0072784937042869,0.0706784578477624,0.0706784578477624
2019-07-12,-0.002628042532973,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.002628042532973,-0.002628042532973,0.0680504153147894,0.0680504153147894
2019-07-15,0.0030983856392325,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0030983856392325,0.0030983856392325,0.0711488009540219,0.0711488009540219
2019-07-16,0.0063868577322556,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0063868577322556,0.0063868577322556,0.0775356586862775,0.0775356586862775
2019-07-17,0.0021327874810327,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0021327874810327,0.0021327874810327,0.0796684461673102,0.0796684461673102
2019-07-18,-0.0077820399135673,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0077820399135673,-0.0077820399135673,0.0718864062537429,0.0718864062537429
2019-07-19,-0.015437326885714,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.015437326885714,-0.015437326885714,0.0564490793680289,0.0564490793680289
2019-07-22,-0.0064176244949366,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0064176244949366,-0.0064176244949366,0.050031454873092296,0.050031454873092296
2019-07-23,-0.001336175495625,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.001336175495625,-0.001336175495625,0.048695279377467295,0.048695279377467295
2019-07-24,-0.0052870732659151,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0052870732659151,-0.0052870732659151,0.043408206111552196,0.043408206111552196
2019-07-25,-0.0017003983413219,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0017003983413219,-0.0017003983413219,0.041707807770230296,0.041707807770230296
2019-07-26,0.0028531055771835,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0028531055771835,0.0028531055771835,0.04456091334741379,0.04456091334741379
2019-07-29,-0.0084633169752627,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0084633169752627,-0.0084633169752627,0.03609759637215109,0.03609759637215109
2019-07-30,-0.0093200823653439,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0093200823653439,-0.0093200823653439,0.02677751400680719,0.02677751400680719
2019-07-31,0.0029364540769757,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0029364540769757,0.0029364540769757,0.02971396808378289,0.02971396808378289
2019-08-01,-0.0124899804498931,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0124899804498931,-0.0124899804498931,0.01722398763388979,0.01722398763388979
2019-08-02,0.0015788630828991,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0015788630828991,0.0015788630828991,0.01880285071678889,0.01880285071678889
2019-08-05,-0.0123286385918026,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0123286385918026,-0.0123286385918026,0.006474212124986292,0.006474212124986292
2019-08-06,0.007853965566277,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.007853965566277,0.007853965566277,0.014328177691263292,0.014328177691263292
2019-08-07,-0.0085077621466028,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0085077621466028,-0.0085077621466028,0.005820415544660493,0.005820415544660493
2019-08-08,0.0161690837982416,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0161690837982416,0.0161690837982416,0.02198949934290209,0.02198949934290209
2019-08-09,0.0069731873754653,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0069731873754653,0.0069731873754653,0.02896268671836739,0.02896268671836739
2019-08-13,-0.0166826297594268,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0166826297594268,-0.0166826297594268,0.012280056958940591,0.012280056958940591
2019-08-14,0.0094329646972824,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0094329646972824,0.0094329646972824,0.02171302165622299,0.02171302165622299
2019-08-16,0.0016668253365152,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0016668253365152,0.0016668253365152,0.023379846992738193,0.023379846992738193
2019-08-19,0.0005520467691192,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0005520467691192,0.0005520467691192,0.023931893761857392,0.023931893761857392
2019-08-20,-0.0033438078514244,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0033438078514244,-0.0033438078514244,0.020588085910432992,0.020588085910432992
2019-08-21,-0.0089626008590573,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0089626008590573,-0.0089626008590573,0.011625485051375692,0.011625485051375692
2019-08-22,-0.0163761903599742,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0163761903599742,-0.0163761903599742,-0.004750705308598507,-0.004750705308598507
2019-08-23,0.0081592615346459,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0081592615346459,0.0081592615346459,0.0034085562260473927,0.0034085562260473927
2019-08-26,0.0208805429846769,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0208805429846769,0.0208805429846769,0.024289099210724294,0.024289099210724294
2019-08-27,0.0042863913515562,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0042863913515562,0.0042863913515562,0.028575490562280495,0.028575490562280495
2019-08-28,-0.0053495498840406,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0053495498840406,-0.0053495498840406,0.023225940678239895,0.023225940678239895
2019-08-29,-0.0088932138970112,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0088932138970112,-0.0088932138970112,0.014332726781228695,0.014332726781228695
2019-08-30,0.006822503346491,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.006822503346491,0.006822503346491,0.021155230127719693,0.021155230127719693
2019-09-03,-0.0206549716202419,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,-0.0206549716202419,-0.0206549716202419,0.0005002585074777924,0.0005002585074777924
2019-09-04,0.0043201998863098,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0043201998863098,0.0043201998863098,0.0048204583937875925,0.0048204583937875925
2019-09-05,0.000299642034456,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.000299642034456,0.000299642034456,0.005120100428243592,0.005120100428243592
2019-09-06,0.0090208330367241,0.5014424366382555,0.4985575633617445,0.0,1.0,1.0,0.0090208330367241,0.0090208330367241,0.014140933464967692,0.014140933464967692
